"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","ENTREZID","diffexpressed"
"ENSG00000163874",287.503146000608,3.14697473356882,0.100857564967983,31.2021684696414,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000995672131230701,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100844921136967,"ZC3H12A","80149","UP"
"ENSG00000215895",1.50321648214786,2.60345695589859,1.02989551383951,2.5278845483973,0.0114752079841167,0.0284996246282013,"HSPA5P1","400750","UP"
"ENSG00000158315",29.196814010849,3.28489096291095,0.268744860614552,12.2230838401867,0.000000000000000000000000000000000234035222669928,0.00000000000000000000000000000000282650830081251,"RHBDL2","54933","UP"
"ENSG00000116990",55.3418777752487,1.59096453827695,0.157549053438113,10.0982170540422,0.0000000000000000000000056255643718895,0.0000000000000000000000508455356615167,"MYCL","4610","UP"
"ENSG00000168389",32.3595296866601,2.26295361614817,0.227282191509589,9.95658129269972,0.0000000000000000000000236040132804764,0.000000000000000000000208469726574088,"MFSD2A","84879","UP"
"ENSG00000049089",11.8728542913497,2.05192871224391,0.366254940549244,5.60246015839894,0.0000000211330622108471,0.0000000966697296208144,"COL9A2","1298","UP"
"ENSG00000117016",18.0945670243377,1.06115356195091,0.27315731910867,3.8847707446153,0.000102426493657752,0.000345407662736394,"RIMS3","9783","UP"
"ENSG00000117013",4.11997083906027,1.6241174476552,0.54261669342313,2.99312105090125,0.00276140198885011,0.00763071727574634,"KCNQ4","9132","UP"
"ENSG00000179862",265.639163524496,3.48414112031614,0.0935164394319388,37.2569907652643,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000816484507835185,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157936212298381,"CITED4","163732","UP"
"ENSG00000227527",6.32752219543721,-2.98842197257658,0.619445725613119,-4.82434836339969,0.00000140461731211267,0.00000563255122320253,NA,NA,"DOWN"
"ENSG00000236200",12.9709270084703,1.20310177932852,0.306485477756841,3.92547727916505,0.0000865579404631196,0.000294546623934991,NA,NA,"UP"
"ENSG00000232022",3.02878215933357,2.10330091177649,0.68461084086343,3.07225767725765,0.00212446246416974,0.00598235782789842,NA,NA,"UP"
"ENSG00000142961",342.046460253266,1.04506384388315,0.0643463522973856,16.2412290140899,0.0000000000000000000000000000000000000000000000000000000000257708878120421,0.000000000000000000000000000000000000000000000000000000000504284561754877,"MOB3C","148932","UP"
"ENSG00000186377",6.83425761052705,-1.80593981475772,0.553356615933377,-3.26360933032588,0.00110002732907692,0.00323241749955003,"CYP4X1","260293","DOWN"
"ENSG00000162366",2.42525847366031,5.40210250391647,0.958613274452819,5.63533037553649,0.0000000174723048756459,0.0000000803760083353543,"PDZK1IP1","10158","UP"
"ENSG00000085831",49.9066043912157,1.47592341803961,0.186231346374508,7.9252147759892,0.00000000000000227752339763153,0.0000000000000152000211144532,"TTC39A","22996","UP"
"ENSG00000272100",7.24451505322872,1.24331291016342,0.474675490412116,2.61929030522298,0.0088112926669165,0.0223781420196473,NA,NA,"UP"
"ENSG00000198711",7.68527329605279,-1.09268549838398,0.442178922337684,-2.47113881549856,0.0134683526526528,0.0329060621441094,"SSBP3-AS1","619518","DOWN"
"ENSG00000162391",3.06252014327382,2.12418939386443,0.715058420412431,2.97065153451272,0.00297168757946578,0.00817638512158248,"FAM151A","338094","UP"
"ENSG00000184292",1672.26393833978,-1.46148023250998,0.0526152067783089,-27.7767649696377,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000828002979533693,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000579823214065745,"TACSTD2","4070","DOWN"
"ENSG00000237352",68.1857004301841,-1.02437278301609,0.131410843474155,-7.79519220738854,0.00000000000000643105120265134,0.0000000000000421222251821729,NA,NA,"DOWN"
"ENSG00000235215",1.48609448457568,-2.15394497392406,0.873976984383549,-2.46453283371453,0.0137191993343635,0.033450294467634,NA,NA,"DOWN"
"ENSG00000134716",22.3806376108494,2.4810258013998,0.310927792570834,7.97942757347619,0.00000000000000147013478646356,0.00000000000000988424809850526,"CYP2J2","1573","UP"
"ENSG00000231252",4.07878171138187,-1.79083636943003,0.685610493904502,-2.6120317371914,0.00900058982210443,0.022809806616392,"LOC101926964","101926964","DOWN"
"ENSG00000237928",30.7865381853524,-1.67015942320307,0.239258802395509,-6.98055581019836,0.0000000000029401453208669,0.0000000000168818709068462,"NFIA-AS2","100996570","DOWN"
"ENSG00000223949",1.75254461052706,4.51971421921323,1.13256425938896,3.99069119632266,0.000065881014012587,0.000226934177446072,"ROR1-AS1","101927034","UP"
"ENSG00000162437",381.76194354591,-1.02847585817168,0.070441938038882,-14.6003344996555,0.00000000000000000000000000000000000000000000000279470794098361,0.000000000000000000000000000000000000000000000045018643480732,"RAVER2","55225","DOWN"
"ENSG00000116678",290.665290192657,-1.18220117717305,0.0841720845407443,-14.045050489403,0.00000000000000000000000000000000000000000000826094909807063,0.00000000000000000000000000000000000000000012650884994508,"LEPR","3953","DOWN"
"ENSG00000152760",98.6052336254507,-1.39647260640613,0.121841707647218,-11.4613676496515,0.00000000000000000000000000000206232174040973,0.0000000000000000000000000000224901713271391,"DYNLT5","200132","DOWN"
"ENSG00000162595",26.0417734845254,-1.31315226335155,0.215563143936379,-6.09172903759057,0.0000000011169763081295,0.00000000554937345169434,"DIRAS3","9077","DOWN"
"ENSG00000137968",51.0175914315856,-1.47661750024091,0.191105676077997,-7.72670666065539,0.0000000000000110364565197968,0.0000000000000714538648588983,"SLC44A5","204962","DOWN"
"ENSG00000184005",474.20439681577,-1.14427740598891,0.0665384413730028,-17.1972379030385,0.00000000000000000000000000000000000000000000000000000000000000000278494209113354,0.0000000000000000000000000000000000000000000000000000000000000000611935273823654,"ST6GALNAC3","256435","DOWN"
"ENSG00000154027",180.270746080149,-3.30842063938699,0.124924981293743,-26.4832590337372,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151115596441183,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000919117773302957,"AK5","26289","DOWN"
"ENSG00000162616",2951.00355867317,-1.87868653309309,0.0328269405045858,-57.2300221773834,0,0,"DNAJB4","11080","DOWN"
"ENSG00000137960",238.739139311495,-2.19291459872402,0.0893844953427247,-24.5335009199949,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000648828453218272,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000315705209639134,"GIPC2","54810","DOWN"
"ENSG00000213561",8.89329389530494,-3.10663524900828,0.514004745847707,-6.04398164434213,0.00000000150356624939826,0.00000000741694396311653,NA,NA,"DOWN"
"ENSG00000137959",1374.2021616554,5.45575336099763,0.435286990715755,12.53369266108,0.00000000000000000000000000000000000488348118988894,0.0000000000000000000000000000000000614641453867675,"IFI44L","10964","UP"
"ENSG00000137965",941.531949511314,3.76723309708455,0.17243602800792,21.8471345031881,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000827659347340093,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303290884128554,"IFI44","10561","UP"
"ENSG00000230787",3.78517816094926,-2.72427025244813,0.889590968939651,-3.06238523947172,0.00219580654786309,0.0061667069764395,"PSAT1P3","729779","DOWN"
"ENSG00000142875",1611.94879269605,-1.26973230396985,0.0415607791175034,-30.5512151343452,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000544831635010999,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000510217529945419,"PRKACB","5567","DOWN"
"ENSG00000203943",46.8071700106471,-1.6069740689252,0.185852928014019,-8.64648238850446,0.00000000000000000531112322795995,0.0000000000000000395011651612439,"SAMD13","148418","DOWN"
"ENSG00000117226",469.44249659247,1.71914645404254,0.0615891839781331,27.9131227757931,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184904946141714,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013222944921207,"GBP3","2635","UP"
"ENSG00000117228",1091.18805381011,3.19189356609643,0.099171234489123,32.1856794718686,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279982971304734,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000325483652207902,"GBP1","2633","UP"
"ENSG00000162645",1879.49479896965,1.23345685258401,0.0421991075193976,29.2294535380169,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000819386022587914,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000680869392501837,"GBP2","2634","UP"
"ENSG00000162654",847.229157249223,4.41643839463261,0.104297247131096,42.3447264056874,0,0,"GBP4","115361","UP"
"ENSG00000154451",42.3494488854948,8.07179546150393,0.738835102715713,10.9250297283314,0.000000000000000000000000000875117404935048,0.00000000000000000000000000886728022286913,"GBP5","115362","UP"
"ENSG00000225492",5.32558197711376,5.5773644727503,0.912119175642766,6.11473217720695,0.000000000967192595286096,0.00000000482349494001618,NA,NA,"UP"
"ENSG00000122406",17948.5380400774,-1.08122199946495,0.0427009411262698,-25.3208002200162,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188525857837163,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010065659997962,"RPL5","6125","DOWN"
"ENSG00000154511",27.6071109221085,-1.57482882402987,0.2568035551897,-6.1324260984882,0.000000000865489171879495,0.00000000432817948022551,"DIPK1A","388650","DOWN"
"ENSG00000230439",6.97523191332404,-1.36188560355941,0.515257947257394,-2.64311421261608,0.00821473201130161,0.0209691141952089,NA,NA,"DOWN"
"ENSG00000260464",7.00872329775368,-1.10253483117914,0.450637358062457,-2.44661214045714,0.01442059292757,0.0349873985114633,NA,NA,"DOWN"
"ENSG00000226835",3.73316915310005,4.22081403856205,0.95229426911641,4.43225815322647,0.00000932512730081248,0.0000349584875570888,"ARHGAP29-AS1","107985092","UP"
"ENSG00000236098",11.3576886005294,1.13588141167247,0.33935471051223,3.34718032927241,0.000816380848771444,0.00243870527217181,NA,NA,"UP"
"ENSG00000137970",122.893044840079,-1.32039228326681,0.118546769427361,-11.1381549210067,0.0000000000000000000000000000817963754231195,0.000000000000000000000000000852235171571831,"RPL7P9","653702","DOWN"
"ENSG00000099260",2630.26897864481,-1.71503818699688,0.0637995401044756,-26.8816700588814,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000359779846988346,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230718603507554,"PALMD","54873","DOWN"
"ENSG00000181656",1.05042714226043,3.17439417292119,1.34108140916009,2.36704062202257,0.0179309645981511,0.0425450264982674,"GPR88","54112","UP"
"ENSG00000162692",915.017236801151,6.34523911668925,0.13023227477702,48.7224778001721,0,0,"VCAM1","7412","UP"
"ENSG00000117543",382.84577662734,-1.04930145923018,0.06833585092679,-15.3550653866054,0.0000000000000000000000000000000000000000000000000000327579121002784,0.000000000000000000000000000000000000000000000000000573907919565308,"DPH5","51611","DOWN"
"ENSG00000162631",5.61948869223752,1.7320133890007,0.528744251811589,3.27571105135697,0.00105396332355019,0.00310479097147184,"NTNG1","22854","UP"
"ENSG00000134215",91.2951984495215,-1.28796178937579,0.127828704911514,-10.0756851934575,0.00000000000000000000000707658128699139,0.0000000000000000000000637648880457082,"VAV3","10451","DOWN"
"ENSG00000134243",511.650585010817,-1.17776931817853,0.0803317174644431,-14.6613237629314,0.00000000000000000000000000000000000000000000000114027975938606,0.0000000000000000000000000000000000000000000000184817733803239,"SORT1","6272","DOWN"
"ENSG00000181754",38.6036851325828,-1.18368955147172,0.194500320901689,-6.08579742174319,0.00000000115912928030267,0.00000000574549293968972,"AMIGO1","57463","DOWN"
"ENSG00000213366",98.2639460708817,-1.14500243079068,0.138415465143076,-8.27221459399153,0.000000000000000131493352798086,0.000000000000000921898880773035,"GSTM2","2946","DOWN"
"ENSG00000184371",2117.6462654745,3.29879885109682,0.0632802364353471,52.1300019867526,0,0,"CSF1","1435","UP"
"ENSG00000232811",10.5159651727254,1.09845090724151,0.350368553212634,3.13512984304523,0.00171778061693176,0.00491308990170556,NA,NA,"UP"
"ENSG00000162777",20.9317050552826,2.24311196621498,0.250501908823912,8.95447055372244,0.00000000000000000034136986605366,0.00000000000000000265086787397181,"DENND2D","79961","UP"
"ENSG00000173947",6.41224851326061,-1.43320414595963,0.43579367191834,-3.28872179270237,0.00100643452514794,0.00297331601889914,"CIMAP3","128344","DOWN"
"ENSG00000260948",9.29502001256847,-1.34121086705848,0.422999409074678,-3.17071569908907,0.00152063889473322,0.00438806031753598,NA,NA,"DOWN"
"ENSG00000197852",745.576489016774,-1.69786984881896,0.0646262624768673,-26.2721343266092,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000399350505901683,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000238589179462628,"INKA2","55924","DOWN"
"ENSG00000227811",8.81733223595193,-1.59785904792214,0.421059047322956,-3.79485741508498,0.000147728329532113,0.000487177312552871,"INKA2-AS1","100506343","DOWN"
"ENSG00000118655",263.319287552511,1.11656227382884,0.0721029971635606,15.4856568763154,0.00000000000000000000000000000000000000000000000000000433610964286937,0.0000000000000000000000000000000000000000000000000000766500760015537,"DCLRE1B","64858","UP"
"ENSG00000134250",2879.57630699253,1.58936336216919,0.0567994641592454,27.9820133111323,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000268982234836709,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195314207997277,"NOTCH2","4853","UP"
"ENSG00000223804",10.0405075241727,1.06259249290788,0.361288537936348,2.94111874951065,0.00327029137420014,0.00894271218305319,NA,NA,"UP"
