"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed"
"ENSG00000104415",2.71848316016013,5.02975032828823,1.00162804040291,5.02157500129985,5.12494841220014e-07,2.16002482191236e-06,"CCN4","UP"
"ENSG00000253210",14.6999010051676,1.20559675014345,0.312026643366717,3.86376220035332,0.000111653922312141,0.000380849115554467,"DENND3-AS1","UP"
"ENSG00000160932",2424.53961095745,2.96501970304506,0.122157582672035,24.2720888723336,3.86555116790672e-130,1.83239348445475e-128,"LY6E","UP"
"ENSG00000277494",104.57975867289,-2.76308800070674,0.173755229744161,-15.902186108442,6.11915945726106e-57,1.15388489576937e-55,"GPIHBP1","DOWN"
"ENSG00000182759",4.59903647097212,2.16373648017185,0.694364623330685,3.11613870792116,0.00183236060815338,0.00530104951720744,"MAFA","UP"
"ENSG00000178685",1248.01609938818,2.37559196370198,0.115842013514943,20.5071708581408,1.85791607689215e-93,6.03742983122623e-92,"PARP10","UP"
"ENSG00000106686",36.1517905197128,1.08724772553292,0.181803572355047,5.98034302323619,2.22668217085406e-09,1.1028122764837e-08,"SPATA6L","UP"
"ENSG00000120217",516.46688414338,1.31745321673722,0.0652801319508189,20.1815342182484,1.42261530387748e-90,4.43153904919549e-89,"CD274","UP"
"ENSG00000197646",345.945538345025,2.79856206802293,0.0799456322102635,35.005815710638,1.83513523846561e-268,2.85828271622312e-266,"PDCD1LG2","UP"
"ENSG00000137033",95.5869739748074,-1.55964174840812,0.125320847808349,-12.4451898920541,1.48530706347867e-35,1.87903877766874e-34,"IL33","DOWN"
"ENSG00000230207",6.77576912509392,-1.18255746609043,0.478196643236566,-2.47295225262678,0.0134002044982886,0.0332833493938026,"RPL4P5","DOWN"
"ENSG00000235448",11.9932841029313,1.91688254215878,0.33017425125298,5.80566938483054,6.41093551716626e-09,3.08099978590964e-08,"LURAP1L-AS1","UP"
"ENSG00000153714",82.5316516811962,1.67690845012714,0.133162859424654,12.5929141006165,2.30985669011702e-36,2.98032396821662e-35,"LURAP1L","UP"
"ENSG00000270547",325.105756077292,-2.02401567954002,0.0994842733607801,-20.3450818020244,5.13263793131814e-92,1.630615277094e-90,"LINC01235","DOWN"
"ENSG00000147862",2501.03322480255,-1.19082842188125,0.0371272214540543,-32.0742672153618,1.00755047329157e-225,1.16188007944094e-223,"NFIB","DOWN"
"ENSG00000232176",5.78480309533132,-1.25111095644838,0.490273063133904,-2.55186558374445,0.0107147847359019,0.0271761474754513,"RPS6P10","DOWN"
"ENSG00000171855",1.00083947737042,4.4450653181146,1.35211548077808,3.28748940553264,0.0010108499250529,0.00303419425632824,"IFNB1","UP"
"ENSG00000238271",43.6798845787943,1.04847966600629,0.185558121980207,5.65041106698701,1.60064601614985e-08,7.50331881262119e-08,"IFNWP19","UP"
"ENSG00000184995",8.78858051549612,1.32551769597372,0.480980789000694,2.75586411409003,0.00585373104078516,0.0155800702113041,"IFNE","UP"
"ENSG00000234840",3.46499684603716,1.86476461964655,0.675443687414239,2.76079953724243,0.00576600561127684,0.0153602188574063,"LINC01239","UP"
"ENSG00000107201",1683.62268033974,2.41648500807779,0.107770698733488,22.4224676695625,2.37639135139987e-111,9.43710644944987e-110,"RIGI","UP"
"ENSG00000086065",1262.51850169675,1.20426154107825,0.0459225058010483,26.2237767750636,1.42362737423695e-151,8.53678154961188e-150,"CHMP5","UP"
"ENSG00000165272",46.9819856667526,-1.72822643710065,0.186380214588277,-9.27258529516338,1.81687679540176e-20,1.49398720653091e-19,"AQP3","DOWN"
"ENSG00000070610",2029.92180601875,-1.19608930053442,0.0367074687089664,-32.5843579686075,6.83168400429666e-233,8.49040272160931e-231,"GBA2","DOWN"
"ENSG00000196196",73.3897814392013,-2.13964159830886,0.171217136278852,-12.4966556783437,7.78582946669628e-36,9.90195681803696e-35,"HRCT1","DOWN"
"ENSG00000185972",11.1328355998636,2.49907871314538,0.423497326436614,5.9010495631061,3.61196369986976e-09,1.76485152383533e-08,"CCIN","UP"
"ENSG00000106714",454.977012318534,-2.57095611791714,0.0843619449078628,-30.4753063804426,5.53686003185786e-204,5.16759240171761e-202,"CNTNAP3","DOWN"
"ENSG00000154529",510.661456429286,-1.55009358563772,0.0614117685129142,-25.2409859408584,1.42248231048368e-140,7.59903356330992e-139,"CNTNAP3B","DOWN"
"ENSG00000283378",100.527343490647,-2.04311092461054,0.142884509819584,-14.2990372237713,2.21857586433246e-46,3.52415633654824e-45,"CNTNAP3","DOWN"
"ENSG00000238113",11.9676394205537,1.33250224376972,0.328487054242577,4.05648328163858,4.98171265892665e-05,0.000177181731668171,"LINC01410","UP"
"ENSG00000135063",145.855641580873,1.08000596323973,0.088746312866519,12.1695868634468,4.51361212346446e-34,5.49169569352168e-33,"ENTREP1","UP"
"ENSG00000204706",2.97874958772425,2.23888792735796,0.639569754602289,3.50061570492837,0.000464184685131362,0.00145732118554461,"MAMDC2-AS1","UP"
"ENSG00000165072",790.515363649246,3.86203557336299,0.0658427100041583,58.655477168529,0,0,"MAMDC2","UP"
"ENSG00000165091",14.6004007762908,-1.04923004587492,0.284788157178593,-3.68424746404374,0.000229379312593389,0.000747742890984646,"TMC1","DOWN"
"ENSG00000165092",972.603251058125,-2.21145952844642,0.0550986359241192,-40.1363752723752,0,0,"ALDH1A1","DOWN"
"ENSG00000187210",467.632293550314,-1.63722635842111,0.0619907793079272,-26.4108045857675,1.02965801619576e-153,6.33266081447985e-152,"GCNT1","DOWN"
"ENSG00000130222",40.4802076637384,1.6375045794892,0.183642508592853,8.91680576592237,4.7993038520407e-19,3.77182510468703e-18,"GADD45G","UP"
"ENSG00000237372",1.1887298474928,4.70973876083949,1.24218675110176,3.79149009330696,0.000149746122634525,0.000501229486116622,"LINC03062","UP"
"ENSG00000185920",151.655105963508,-1.52811840431476,0.105892146778616,-14.4308945545275,3.30763110002135e-47,5.3210489312617e-46,"PTCH1","DOWN"
"ENSG00000224546",62.2946436363623,-1.37357495707652,0.169786812716699,-8.08999789264215,5.96657641962485e-16,4.14944337492379e-15,"EIF4BP3","DOWN"
"ENSG00000197816",13.3887373263708,-1.10965457645689,0.335153264688411,-3.31088696835021,0.000930007661038927,0.00280099996957304,"CCDC180","DOWN"
"ENSG00000196116",668.598278992077,1.26391834895897,0.0636931994039987,19.8438508472793,1.24543611298087e-87,3.69715725321278e-86,"TDRD7","UP"
"ENSG00000136842",49.7396281833525,3.23673664181484,0.183296177376425,17.6585059663723,8.75258816880866e-70,2.09311644882397e-68,"TMOD1","UP"
"ENSG00000106785",664.284159547242,2.80494874556972,0.150887639404367,18.5896522514524,3.89696175553001e-77,1.02491803364192e-75,"TRIM14","UP"
"ENSG00000119514",57.5467897398835,1.51830456980103,0.147766805602846,10.2750043462521,9.13403201874185e-25,8.5950918792288e-24,"GALNT12","UP"
"ENSG00000119508",34.0809707475502,3.47261588585987,0.2521378421655,13.7726882090967,3.72104957528093e-43,5.60283082942174e-42,"NR4A3","UP"
"ENSG00000241697",170.772509454027,-1.30505954344693,0.104300709526057,-12.5124704268756,6.38084025597324e-36,8.14100182871139e-35,"TMEFF1","DOWN"
"ENSG00000148123",4.88193228629621,-1.38610283742601,0.516849735872102,-2.68182943943501,0.00732207805825857,0.0191607423418492,"PLPPR1","DOWN"
"ENSG00000165029",196.092577875936,-1.18549090703814,0.118576263026971,-9.99770845172016,1.55964282435096e-23,1.4074338895742e-22,"ABCA1","DOWN"
"ENSG00000136826",90.1302374842287,2.50482487769334,0.150828170978925,16.6071421634049,6.18713776066582e-62,1.29272374849591e-60,"KLF4","UP"
"ENSG00000148154",1495.36858039252,1.9580381181713,0.0462911681143688,42.2983086824184,0,0,"UGCG","UP"
"ENSG00000136867",76.5070261259522,1.51559878673463,0.144750940937967,10.4703898773559,1.18155357972643e-25,1.14461810029557e-24,"SLC31A2","UP"
"ENSG00000181634",1666.0342737237,1.90735474270168,0.078206678039249,24.388642894977,2.25717248924666e-131,1.09154313159416e-129,"TNFSF15","UP"
"ENSG00000041982",19.7766907122694,2.25170588003746,0.24894822558973,9.04487619746404,1.4983486098479e-19,1.19917883736442e-18,"TNC","UP"
"ENSG00000182752",151.309622458138,3.39611428677053,0.161119642637153,21.0782138737652,1.26051386532082e-98,4.33161684435316e-97,"PAPPA","UP"
"ENSG00000056558",1506.9135461909,5.60160838088106,0.14130627832502,39.6416100351659,0,0,"TRAF1","UP"
"ENSG00000204136",7.8544086229563,-2.71869018381352,0.52360650818479,-5.19223909809396,2.07779925796493e-07,8.98955501470901e-07,"GGTA1","DOWN"
"ENSG00000106852",482.066773027275,-3.33067097629055,0.0924672187713176,-36.020018992111,4.06594759544171e-284,6.96612993030463e-282,"LHX6","DOWN"
"ENSG00000171496",7.83009286288655,-1.01501035937516,0.421703573546825,-2.40692852289158,0.0160873181158873,0.0391971268862022,"OR1L8","DOWN"
"ENSG00000236901",33.5177466826214,-1.13711458791936,0.217518922255394,-5.22765824751671,1.71670449230277e-07,7.45552669787694e-07,"MIR600HG","DOWN"
"ENSG00000185585",6.3904792270251,-1.73806493678104,0.642674241040267,-2.70442601521996,0.00684225046688699,0.0180112181407761,"OLFML2A","DOWN"
"ENSG00000148346",0.656747248350506,4.68897608434821,2.01797199077454,2.32360811041212,0.0201465073535151,0.0481021426818051,"LCN2","UP"
"ENSG00000126878",97.280764275157,-2.09975436175227,0.143266279038806,-14.6563055580128,1.22773841525721e-48,2.02117595252981e-47,"AIF1L","DOWN"
"ENSG00000126882",1481.71095034094,-1.71397119413376,0.0570040320267367,-30.0675431753645,1.28779491340819e-198,1.14829177669178e-196,"FAM78A","DOWN"
"ENSG00000196358",13.5748587604541,1.75681687004108,0.314017304553089,5.59464986345701,2.21067446671214e-08,1.02642736660002e-07,"NTNG2","UP"
"ENSG00000160325",181.381725483244,-1.50118794777467,0.0968445928484228,-15.5009991123022,3.41539479319805e-54,6.15489553040183e-53,"CACFD1","DOWN"
"ENSG00000160326",1209.63563941553,1.42353687549121,0.0464180519326396,30.6677427470891,1.53302573195117e-206,1.4827078712331e-204,"SLC2A6","UP"
"ENSG00000279141",6.72957530569491,-2.44934550158924,0.553173910986027,-4.42780372129862,9.51974694096969e-06,3.62312533045071e-05,"LINC01451","DOWN"
"ENSG00000198435",1029.84902647111,-1.5770569368331,0.0817934414812194,-19.2809705555085,7.76066380899277e-83,2.19772470038371e-81,"NRARP","DOWN"
"ENSG00000188747",46.578723242826,-1.04856536810475,0.164667770647128,-6.36776318756238,1.91804747598482e-10,1.01090500459178e-09,"NOXA1","DOWN"
"ENSG00000188833",17.6451223606389,-1.9999143092416,0.344754872967851,-5.80097473902303,6.59305330901896e-09,3.1666194767747e-08,"ENTPD8","DOWN"
"ENSG00000185885",1236.81514586797,7.50085194118553,0.389779615966861,19.2438281375475,1.59018895037102e-82,4.47154421613123e-81,"IFITM1","UP"
"ENSG00000142089",5907.01289840305,2.15195276941796,0.0950696558480452,22.6355375984272,1.93688216376979e-113,7.8344107217845e-112,"IFITM3","UP"
"ENSG00000185101",1639.78144415139,8.06931905146202,0.127898813150227,63.0914302698335,0,0,"ANO9","UP"
"ENSG00000185507",1047.47233927058,3.17864538464331,0.168658813571124,18.8466011193827,3.1333907269795e-79,8.51160928395587e-78,"IRF7","UP"
"ENSG00000069696",3.12193629189306,2.02683679036901,0.761016253505863,2.66332917468154,0.00773716852540169,0.0201787239589306,"DRD4","UP"
"ENSG00000177685",393.96244565416,-1.16467048330793,0.0728332636040669,-15.9909143937207,1.4784488882746e-57,2.82341361736899e-56,"CRACR2B","DOWN"
"ENSG00000184545",309.898600745265,2.3727778513147,0.0864405517209164,27.4498230758116,6.98146051091105e-166,4.8679451108928e-164,"DUSP8","UP"
"ENSG00000233930",9.38614368974842,3.68778414254849,0.491744666551555,7.49938818535587,6.41163884821456e-14,4.07929892342903e-13,"KRTAP5-AS1","UP"
"ENSG00000205869",1.88576107593991,2.53843853744399,0.828954973663491,3.06221522047885,0.00219705421742625,0.00627064998324441,"KRTAP5-1","UP"
"ENSG00000167244",705.094551395984,-2.80908201989221,0.0875173942383926,-32.0974138265637,4.79085420647093e-226,5.55137338146917e-224,"IGF2","DOWN"
"ENSG00000238184",5.62591122448226,1.19094959997773,0.513356155012711,2.31992854930948,0.0203447428685929,0.0485174987518463,"CD81-AS1","UP"
"ENSG00000181649",958.906625350923,1.40655895336563,0.0551833705206817,25.4888191876298,2.62256257506721e-143,1.45276641860421e-141,"PHLDA2","UP"
"ENSG00000247473",1.65377248347396,2.20696653797646,0.953632360533204,2.31427395851214,0.0206526993202447,0.0491834437942207,"CARS1-AS1","UP"
"ENSG00000132109",1056.81370089228,1.89122899948671,0.067254311435383,28.1205614795979,5.49184468365122e-174,4.10365690286786e-172,"TRIM21","UP"
"ENSG00000132274",4869.89927945793,1.81262075946489,0.0406528389671549,44.587802611507,0,0,"TRIM22","UP"
"ENSG00000132259",1.25984094057665,2.81345045611064,1.15823681839555,2.42908048805422,0.0151371714685005,0.0371247642989216,"CNGA4","UP"
"ENSG00000254838",214.127836055339,1.54789870778247,0.0857104839753808,18.0596192669626,6.62781385621635e-73,1.65254410764247e-71,"GVINP1","UP"
"ENSG00000158077",7.75260916601603,-1.06446603954032,0.41350581701288,-2.57424683219671,0.0100458576374882,0.0256422199949761,"NLRP14","DOWN"
"ENSG00000170743",63.0839309767484,3.79321551214527,0.195180012507592,19.4344465061335,3.94647807423831e-84,1.13094651240956e-82,"SYT9","UP"
"ENSG00000166394",83.3695929059131,3.14616405001537,0.163263813689728,19.2704309602522,9.51405172062371e-83,2.68791571932721e-81,"CYB5R2","UP"
"ENSG00000166444",307.701072315469,1.58462956980903,0.0660438509016648,23.9935974080077,3.24345977007283e-127,1.49037597787293e-125,"DENND2B","UP"
"ENSG00000177112",1.3816911181345,-3.6702253750901,1.26303228560551,-2.90588405135705,0.00366217125985671,0.0100746461565458,"IRAG1-AS1","DOWN"
"ENSG00000133800",3642.52109221678,-4.06779321372225,0.129320113291385,-31.4552246374596,3.56093124136486e-217,3.79611096690567e-215,"LYVE1","DOWN"
"ENSG00000072952",86.1680269615378,-2.06737534173354,0.129646915879774,-15.9461976222457,3.02779465473048e-57,5.75929283016378e-56,"IRAG1","DOWN"
"ENSG00000254486",114.422366242228,1.14769531152377,0.10424694521094,11.0093903394622,3.44325796802742e-28,3.57687248250782e-27,"LINC02547","UP"
"ENSG00000152270",36.1496941443412,-1.33214384540072,0.211599242272149,-6.2955983731141,3.0621628613565e-10,1.59533098159203e-09,"PDE3B","DOWN"
"ENSG00000166689",78.4986463810206,-1.3546326649415,0.135120624700272,-10.0253582156417,1.1793118089528e-23,1.07026004727741e-22,"PLEKHA7","DOWN"
"ENSG00000179826",1.40140746198353,3.71889613445921,1.23781900397754,3.00439411780648,0.00266110364898964,0.00749609302697187,"MRGPRX3","UP"
"ENSG00000134339",2.48227058628818,4.58725026831543,1.06872326544479,4.29227136400577,1.76854620818518e-05,6.58087951435461e-05,"SAA2","UP"
"ENSG00000173432",5.12735534186877,5.72763060592525,0.924359706962059,6.1963222355822,5.77977384648697e-10,2.97241971444761e-09,"SAA1","UP"
"ENSG00000166833",2160.73467435181,1.83499089304501,0.0600090062054021,30.5785915994693,2.35762285732867e-205,2.25298573131018e-203,"NAV2","UP"
"ENSG00000148935",19.8147515586963,-1.02053807017145,0.292107977347134,-3.49370147107851,0.00047637338600508,0.0014924623872411,"GAS2","DOWN"
"ENSG00000187398",10.3782122286224,1.62169165089213,0.388708533359009,4.17199909885781,3.01938831489234e-05,0.000109648823801677,"LUZP2","UP"
"ENSG00000245573",7.67157651292226,-1.49655231860396,0.451005361215384,-3.31825837850575,0.000905806525443427,0.00273188423479015,"BDNF-AS","DOWN"
"ENSG00000176697",28.0416124417952,1.21109610011827,0.221672929833319,5.46343706030736,4.67002896900677e-08,2.12270825943901e-07,"BDNF","UP"
"ENSG00000135378",30.096172364192,3.1256841397612,0.249072384182875,12.5493002767671,4.01038133334472e-36,5.14401105142281e-35,"PRRG4","UP"
"ENSG00000135363",1028.83913950668,-1.03852755531551,0.0450121780370034,-23.0721462636569,8.81792957748824e-118,3.76346723924614e-116,"LMO2","DOWN"
"ENSG00000166016",82.3275766072668,1.81255496665188,0.186614402085635,9.71283537816188,2.65837247720194e-22,2.30573474901179e-21,"ABTB2","UP"
"ENSG00000255521",2.7678719076236,1.95499057134035,0.676403787567162,2.89027147286077,0.00384909273604979,0.0105658432555379,"CD44-DT","UP"
"ENSG00000026508",7964.28243408021,1.66257170178725,0.0409644422701357,40.585727759299,0,0,"CD44","UP"
"ENSG00000187479",90.7941089748811,2.04982613506868,0.137413188815679,14.9172444998583,2.54570895613684e-50,4.30616184921709e-49,"C11orf96","UP"
"ENSG00000175264",2378.63751596151,-1.412772085763,0.0799020287571565,-17.6813043140217,5.8428734580955e-70,1.40147162765879e-68,"CHST1","DOWN"
"ENSG00000157613",171.896978596627,-2.18881498137553,0.1095236619108,-19.9848593736592,7.45971021706394e-89,2.23940687442423e-87,"CREB3L1","DOWN"
"ENSG00000180720",10.74953387769,2.43685557248204,0.370498202469767,6.57723993325148,4.79261089308439e-11,2.61440902618882e-10,"CHRM4","UP"
"ENSG00000165923",1.98731737670487,3.42565404495829,0.973919540769762,3.51738916979809,0.000435814304768766,0.00137238307918913,"AGBL2","UP"
"ENSG00000134817",2.4521857480216,-3.22184077392636,1.00148155411766,-3.21707450394822,0.00129504963765363,0.0038344723625182,"APLNR","DOWN"
"ENSG00000214872",5.11700218567811,3.52247821837913,0.565432682604031,6.22970395371698,4.67317413424927e-10,2.4178333646269e-09,"SMTNL1","UP"
"ENSG00000156587",2386.27537002398,2.43664820454858,0.0870444327809594,27.993153918071,1.96851497030203e-172,1.45730864437236e-170,"UBE2L6","UP"
"ENSG00000149131",2.41887965562097,4.13844366845292,0.957055072587513,4.32414370602952,1.5312546041553e-05,5.73616631817413e-05,"SERPING1","UP"
"ENSG00000110031",123.693434938932,1.30038910199561,0.127816834654348,10.1738484254614,2.5945061882523e-24,2.40277318268029e-23,"LPXN","UP"
"ENSG00000110042",92.53934266534,3.62984274868127,0.148307683286288,24.4750822630973,2.72180979313951e-132,1.33507831693751e-130,"DTX4","UP"
"ENSG00000166889",1839.52413808879,1.28095760757554,0.0362327611913152,35.3535740986413,8.8350377147128e-274,1.41278143083401e-271,"PATL1","UP"
"ENSG00000110077",59.2523046590787,-2.12164836625084,0.191854824747349,-11.0586135586885,1.99152046051356e-28,2.08687679186886e-27,"MS4A6A","DOWN"
"ENSG00000006118",5410.58840701038,1.09344911155092,0.0282045867668218,38.7684854449698,0,0,"TMEM132A","UP"
"ENSG00000110446",655.393278901497,5.28333663526386,0.171463514575394,30.8131828998566,1.74507002813583e-208,1.72963841714323e-206,"SLC15A3","UP"
"ENSG00000167994",121.135949364283,1.3094907967228,0.100631962084929,13.0126728088402,1.03652188290698e-38,1.41583222570654e-37,"RAB3IL1","UP"
"ENSG00000167995",5.91696414935917,1.56447812888206,0.48206239796017,3.24538511093605,0.00117291882810647,0.0034944269048518,"BEST1","UP"
"ENSG00000167996",43367.2402455095,1.55814774896074,0.0260341935509769,59.8500485874383,0,0,"FTH1","UP"
"ENSG00000252361",1.04291073532463,-2.8576748236816,1.18249398501846,-2.4166506213873,0.0156640440345934,0.0382526736116634,"RNU6-118P","DOWN"
"ENSG00000133321",27.4658838303998,4.34169274010229,0.316962289087178,13.6978211275731,1.04616755251754e-42,1.55762724485946e-41,"PLAAT4","UP"
"ENSG00000149781",4108.30724176303,1.55729645706481,0.0374074404242317,41.6306606226933,0,0,"FERMT3","UP"
"ENSG00000173264",782.882977057392,1.05647893731784,0.0483058289264934,21.8706305387178,4.9469139784269e-106,1.85111823223943e-104,"GPR137","UP"
"ENSG00000168062",141.024164456581,3.76336421202338,0.202700529956003,18.5661291208278,6.04037634208544e-77,1.58343679717225e-75,"BATF2","UP"
"ENSG00000273003",5.12698778312086,2.4700556768952,0.550931361103521,4.48341817381326,7.3456777934029e-06,2.82361262103464e-05,"ARL2-SNX15","UP"
"ENSG00000149809",1019.1725539165,-1.17340588163109,0.0523813380358172,-22.4012200839304,3.82946452958666e-111,1.51573492090207e-109,"TM7SF2","DOWN"
"ENSG00000175592",1287.85095577259,1.42456031898116,0.0812235181509157,17.5387664978299,7.24836837001723e-69,1.7061762877648e-67,"FOSL1","UP"
"ENSG00000182791",9.07760741862904,1.12860096345231,0.402796020905832,2.8019168633152,0.00507999629226229,0.0136525256096586,"CCDC87","UP"
"ENSG00000173599",233.373578350459,-1.09738707600552,0.0766331362925625,-14.3200073636035,1.64105825748478e-46,2.61718240452327e-45,"PC","DOWN"
"ENSG00000175544",43.9013030921337,1.07504681353757,0.169029762990225,6.36010365582621,2.01617645106906e-10,1.06099184632169e-09,"CABP4","UP"
"ENSG00000110057",662.929797903985,2.3362498813136,0.103103277414844,22.6593173358933,1.12917098998403e-113,4.57504989286436e-112,"UNC93B1","UP"
"ENSG00000162337",2811.65312432072,-1.27211716135158,0.0394454038664982,-32.2500731810739,3.5096638692865e-228,4.16746522617357e-226,"LRP5","DOWN"
"ENSG00000069482",91.6942081964776,1.13374298485185,0.129158453435177,8.77792319974523,1.66520916107278e-18,1.28306157846102e-17,"GAL","UP"
"ENSG00000172927",305.438974283109,2.79850614486974,0.0854668434400572,32.7437639232867,3.72484225290615e-235,4.72719927397921e-233,"MYEOV","UP"
"ENSG00000110092",21770.0797749636,1.26440838592394,0.0283846872356745,44.5454401320582,0,0,"CCND1","UP"
"ENSG00000137496",515.857711754209,2.68524193891072,0.0808042020061827,33.2314641100628,3.78216681176456e-242,4.98456335972443e-240,"IL18BP","UP"
"ENSG00000110203",1.23795461693658,2.61286923923889,1.12935918811473,2.31358567472286,0.0206904602276743,0.0492635873556675,"FOLR3","UP"
"ENSG00000227467",14.3860632639875,-2.41913667116229,0.411464084904526,-5.87933858607273,4.11909047219688e-09,2.00366059756873e-08,"LINC01537","DOWN"
"ENSG00000186642",1150.41858566748,-1.06755329220085,0.0596410873264304,-17.899628260596,1.1871164639704e-71,2.90552811273408e-70,"PDE2A","DOWN"
"ENSG00000214530",635.749345192371,1.81440765209001,0.0484776909783459,37.4276830326031,1.38596312927247e-306,2.74741418336608e-304,"STARD10","UP"
"ENSG00000171631",3.72669285594251,2.8600549085083,0.98092574462618,2.91566912600325,0.00354926682035821,0.00979888512351658,"P2RY6","UP"
"ENSG00000257038",39.2072611122976,-1.63807738813569,0.217510143766183,-7.5310390576385,5.03381268539927e-14,3.21547353054559e-13,"ARHGEF17-AS1","DOWN"
"ENSG00000110237",3130.23887236021,-1.28194178921311,0.036070452272815,-35.5399422085779,1.18827285760774e-276,1.95218580565611e-274,"ARHGEF17","DOWN"
"ENSG00000175567",503.490305750757,-1.61693454127096,0.0626574229020697,-25.8059534909079,7.60266074944665e-147,4.36261772096238e-145,"UCP2","DOWN"
"ENSG00000137491",9.8468420419109,2.6614608824406,0.396899934495066,6.70562187375137,2.00550427834631e-11,1.11662083612847e-10,"SLCO2B1","UP"
"ENSG00000261594",16.2243643453556,2.65737442241032,0.33024203012579,8.0467480816967,8.5022942073629e-16,5.86528699619806e-15,"TPBGL","UP"
"ENSG00000171533",8.89047366074366,1.201226860068,0.379109142860251,3.16855154429974,0.00153200580960453,0.00449061363181893,"MAP6","UP"
"ENSG00000137474",158.609555202419,-2.7785157187109,0.124294811946213,-22.3542372783288,1.09811997000552e-110,4.31088471367471e-109,"MYO7A","DOWN"
"ENSG00000151364",4.81900133797888,1.93534474185571,0.549015102061128,3.52512113890854,0.000423289175640501,0.0013355714505279,"KCTD14","UP"
"ENSG00000182103",2.15491939497262,3.01795205682852,1.07251826478906,2.8138933908245,0.00489454576218293,0.0132029436180522,"FAM181B","UP"
"ENSG00000137509",8464.454137072,1.22700294013023,0.0280500096686279,43.7434052474696,0,0,"PRCP","UP"
"ENSG00000165490",188.898415290128,1.64041709044124,0.0990204452354631,16.5664483384259,1.21811368351319e-61,2.53405679208563e-60,"DDIAS","UP"
"ENSG00000261645",12.431718647899,-1.72354973900419,0.353113928755272,-4.8810018485527,1.05548252547496e-06,4.33061988642531e-06,"DISC1FP1","DOWN"
"ENSG00000110218",1092.41268639849,1.46386094769352,0.0483710797155645,30.2631439343804,3.50381520849835e-201,3.19553276011565e-199,"PANX1","UP"
"ENSG00000196371",430.255608850897,1.00124015934921,0.0577283049177549,17.3440076020883,2.18926493618643e-67,5.01065923276408e-66,"FUT4","UP"
"ENSG00000134627",14.6934299321299,1.80798929364785,0.282811976399001,6.39290215594361,1.62766422688313e-10,8.6164542365965e-10,"PIWIL4","UP"
"ENSG00000149212",868.566332052469,-3.92069584371748,0.0806886101047237,-48.5904496140027,0,0,"SESN3","DOWN"
"ENSG00000023445",743.88514504704,5.73376490149743,0.137052296418068,41.8363285501398,0,0,"BIRC3","UP"
"ENSG00000137673",59.7362619090604,1.78378790394389,0.161466504101871,11.0474176292222,2.25611468636702e-28,2.35693235484317e-27,"MMP7","UP"
"ENSG00000166670",1350.31456340008,4.8380706420403,0.0949082047075748,50.9763160829674,0,0,"MMP10","UP"
"ENSG00000196611",711.161239562398,2.98304293924015,0.105128402473661,28.3752332295501,4.08811846274671e-177,3.18368861842346e-175,"MMP1","UP"
"ENSG00000204403",60.1092299633626,-1.92718436561726,0.201771026674943,-9.55134340829811,1.28025222333573e-21,1.09126260941474e-20,"CASP12","DOWN"
"ENSG00000137752",335.184802081256,2.81765257529306,0.0927362171787387,30.3835185541626,9.06936300795551e-203,8.43169539181476e-201,"CASP1","UP"
"ENSG00000152402",105.084805873666,-2.34732695033766,0.143411593597483,-16.3677628248519,3.24940559298606e-60,6.57168992861414e-59,"GUCY1A2","DOWN"
"ENSG00000110675",58.2606054614858,-2.0517461833789,0.167378355882183,-12.258133213013,1.5196034684929e-34,1.87303231219274e-33,"ELMOD1","DOWN"
"ENSG00000110723",6.4940988989745,1.94551452549004,0.468662750523802,4.151203660448,3.30731295199863e-05,0.000119651898139727,"EXPH5","UP"
"ENSG00000149289",825.907292679152,2.27197726372707,0.0565213145594806,40.1968227638467,0,0,"ZC3H12C","UP"
"ENSG00000170209",2.77084949069158,5.99440765600352,0.963636916973561,6.22060814651001,4.95231578232224e-10,2.55619208854705e-09,"ANKK1","UP"
"ENSG00000182985",163.767706656005,1.323388018281,0.0992481765184862,13.3341292979272,1.46555803778375e-40,2.08128330931209e-39,"CADM1","UP"
"ENSG00000137731",11.6749642624945,1.86616135377664,0.304973033156355,6.11910284152857,9.41036596119266e-10,4.7750589791658e-09,"FXYD2","UP"
"ENSG00000137726",72.310794052316,3.87433201007746,0.179195714026036,21.6206734136205,1.14790197773062e-103,4.19080317166615e-102,"FXYD6","UP"
"ENSG00000110324",4.65283339753344,2.43638598932383,0.574773126026994,4.23886552623792,2.24652169063661e-05,8.26711710211869e-05,"IL10RA","UP"
"ENSG00000172425",7.44766146750739,-1.13788927965195,0.430384960728923,-2.6438871788753,0.00819599695887191,0.0212735832762149,"TTC36","DOWN"
"ENSG00000118094",3.80334080492955,2.75956038662205,0.849203411580264,3.2495870235458,0.0011557271080544,0.0034453480504341,"TREH","UP"
"ENSG00000186174",2563.16512765889,1.16841060920356,0.0483592326066073,24.161065968692,5.71264998992741e-129,2.68673769918429e-127,"BCL9L","UP"
"ENSG00000076706",62378.7163251513,1.00334952102822,0.0170676676678148,58.7865630240903,0,0,"MCAM","UP"
"ENSG00000036672",10.247600478676,-1.47086317127043,0.396336483635666,-3.71114755265005,0.000206321788768154,0.000676439915991381,"USP2","DOWN"
"ENSG00000149403",48.7398099840603,2.14432729841672,0.197082530040957,10.8803519924932,1.43009656670468e-27,1.45905130791061e-26,"GRIK4","UP"
