"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed"
"ENSG00000143153",1297.49752339299,2.12360984674716,0.0408409711270649,51.997045813141,0,0,"ATP1B1","UP"
"ENSG00000174175",6.68607190023012,-3.1003365872076,0.623838982544402,-4.96977052405816,6.70321869437355e-07,3.41297463742952e-06,"SELP","DOWN"
"ENSG00000188404",27.5809533431588,-1.54151173206966,0.277370299923308,-5.55759478392562,2.73517461653963e-08,1.59572590285783e-07,"SELL","DOWN"
"ENSG00000007908",4330.66107683291,5.22864283472799,0.134227098305058,38.953705330386,0,0,"SELE","UP"
"ENSG00000185278",173.361789878269,-1.02570603547353,0.0931823319342439,-11.0075162767695,3.51562098529176e-28,6.26205626808259e-27,"ZBTB37","DOWN"
"ENSG00000121454",20.5988928237765,-1.21294140690621,0.272841932843052,-4.44558281150989,8.76539067121054e-06,3.90006219211698e-05,"LHX4","DOWN"
"ENSG00000058085",10809.1715470033,3.31721371036914,0.0751803505472746,44.123413714109,0,0,"LAMC2","UP"
"ENSG00000135842",701.745943757129,1.15907102814457,0.0575699177756231,20.1332757267782,3.77215078490964e-90,2.53828492014198e-88,"NIBAN1","UP"
"ENSG00000073756",1376.37040473137,2.83757249438642,0.128047070648198,22.1603858645271,8.28379025463646e-109,7.11036201305449e-107,"PTGS2","UP"
"ENSG00000116711",461.03903535167,1.63312262309386,0.0748091892559586,21.8305082482067,1.19089168794758e-105,9.83478052296709e-104,"PLA2G4A","UP"
"ENSG00000143851",10.4244225768813,2.97976806682901,0.496492390789481,6.00163894171839,1.95335686663961e-09,1.27315654428929e-08,"PTPN7","UP"
"ENSG00000174567",2.36313980567422,2.09713909008516,0.836835115915773,2.50603619542209,0.0122093120643537,0.0324223412456809,"GOLT1A","UP"
"ENSG00000163545",183.541581949727,2.15447828076455,0.137296138738895,15.692198633946,1.71027730433999e-55,6.20423723614316e-54,"NUAK2","UP"
"ENSG00000266094",17.5887540093195,-1.21043909204748,0.333145929119354,-3.63335999706548,0.000279754270848302,0.00101433604075082,"RASSF5","DOWN"
"ENSG00000197721",13.5635433173958,2.72190942651996,0.972250694621128,2.79959627859217,0.00511665554896914,0.0147811480427488,"CR1L","UP"
"ENSG00000174059",2163.57960277814,-2.4100119985336,0.085017575039172,-28.3472211177886,9.05690948748054e-177,1.56713286227024e-174,"CD34","DOWN"
"ENSG00000196878",1824.92245294321,2.36449799995232,0.073927721359632,31.9839155930409,1.82509646014474e-224,5.45078808548981e-222,"LAMB3","UP"
"ENSG00000123689",250.399326548147,2.58902565584537,0.127482847416545,20.3088157215836,1.07464353862203e-91,7.43789791398019e-90,"G0S2","UP"
"ENSG00000162772",511.009711747651,2.48812911595851,0.0753108714568685,33.0381134599337,2.30481280737256e-239,7.97611568672009e-237,"ATF3","UP"
"ENSG00000092969",85.5529358031596,2.13102107567562,0.162070396909111,13.1487373161102,1.7303995485269e-39,4.26284417593033e-38,"TGFB2","UP"
"ENSG00000143507",88.8010654677412,1.25828322820496,0.17166238626639,7.32998798148081,2.30173372743161e-13,2.02185329272619e-12,"DUSP10","UP"
"ENSG00000143816",420.170956841993,-1.51956076576892,0.074554308557816,-20.3819309059854,2.41921193162107e-92,1.69593757341487e-90,"WNT9A","DOWN"
"ENSG00000182118",243.25743550146,-1.69093768297951,0.0991410865261315,-17.055872012597,3.16119958628264e-65,1.42988533983681e-63,"FAM89A","DOWN"
"ENSG00000135750",125.852458427355,1.52568172183831,0.112544047239425,13.5563075903303,7.27048859731323e-42,1.9190216997412e-40,"KCNK1","UP"
"ENSG00000077522",18.0690154068761,1.65401543697293,0.370245784237772,4.46734441656929,7.91965697972538e-06,3.54474156173214e-05,"ACTN2","UP"
"ENSG00000182901",10.5467832771963,3.89458229151675,0.610221790058771,6.38224061310833,1.74515468440911e-10,1.24339419704207e-09,"RGS7","UP"
"ENSG00000179397",13.2245391506823,-1.34101005278954,0.34638150877385,-3.87148279807592,0.000108175292507075,0.000417422606591017,"CATSPERE","DOWN"
"ENSG00000189292",3.32702086233134,3.0142717704752,1.05921433742993,2.84576186703534,0.00443053137692124,0.0129848696168352,"ALKAL2","UP"
"ENSG00000115705",24.2042492132762,-1.51375132721374,0.30151648665553,-5.02045955763322,5.15480037300121e-07,2.6618890983461e-06,"TPO","DOWN"
"ENSG00000134326",579.468680675886,1.81157400660937,0.391204237923531,4.63076273463959,3.64321163442633e-06,1.7037601899134e-05,"CMPK2","UP"
"ENSG00000134321",805.846157697817,1.57151837947014,0.469247670791655,3.34901689936761,0.00081098848978504,0.00273152650305785,"RSAD2","UP"
"ENSG00000151692",399.396398418434,-1.11202448396617,0.0719417961561774,-15.4572799593728,6.73844546970267e-54,2.3810630167011e-52,"RNF144A","DOWN"
"ENSG00000115738",67.8306842581902,1.04508951305074,0.142819287048657,7.31756567790935,2.52509561798079e-13,2.2100415360585e-12,"ID2","UP"
"ENSG00000172059",319.319734148467,1.04594385513502,0.0682154769128115,15.3329405945791,4.60651786306851e-53,1.58408994401608e-51,"KLF11","UP"
"ENSG00000162975",5.2617078245639,1.95669351781281,0.63452885940354,3.08369507362063,0.00204447025864144,0.0064005658499283,"KCNF1","UP"
"ENSG00000071575",239.420800568926,-1.36308746875661,0.0776929533753834,-17.544544383204,6.54757952215146e-69,3.20068001663556e-67,"TRIB2","DOWN"
"ENSG00000157856",6.45429509272789,-2.21956353223249,0.52361905620821,-4.23888990653905,2.24627776401689e-05,9.53716607811029e-05,"DRC1","DOWN"
"ENSG00000176714",41.1575193001529,-1.11918433142911,0.197129292132861,-5.67741262254829,1.36747337604131e-08,8.21539116683733e-08,"CCDC121","DOWN"
"ENSG00000213626",547.1272321435,1.2065147843875,0.0722927419012487,16.6892934568118,1.5681559717041e-62,6.75670681721202e-61,"LBH","UP"
"ENSG00000205221",10.1709280784,-1.6169061961377,0.362686352098247,-4.45813906915278,8.26742603205961e-06,3.69357422850335e-05,"VIT","DOWN"
"ENSG00000162882",14.4770683826096,4.11464926527956,0.852951230299839,4.82401469053879,1.40697047746835e-06,6.90096070860854e-06,"HAAO","UP"
"ENSG00000205054",8.41830335805019,-1.60661584330887,0.435228351916279,-3.69143194884951,0.000222995062796947,0.000821933788520549,"LINC01121","DOWN"
"ENSG00000233251",228.981892175558,-1.40417643881642,0.0844424473664696,-16.6287984610686,4.31153917138243e-62,1.82879721818054e-60,"LOC100129434","DOWN"
"ENSG00000231609",5.77516829844039,-1.4854651672288,0.514568770291257,-2.88681562697245,0.00389162202193438,0.0115357094931629,"EHBP1-AS1","DOWN"
"ENSG00000236780",7.45329311398155,1.49663048276249,0.480662648554505,3.11368167937179,0.00184768714976388,0.00583055076554524,"LINC01829","UP"
"ENSG00000230002",5.7876421245346,1.51973733194671,0.482668521365548,3.14861497005673,0.00164046179568557,0.00523574119009469,"ALMS1-IT1","UP"
"ENSG00000186854",3.650900451698,2.23247588487914,0.725538233785384,3.07699274955027,0.00209100386876859,0.00653592349059397,"TRABD2A","UP"
"ENSG00000068615",5.22676445635067,-1.64803268082483,0.541204622637725,-3.04511937239679,0.00232587974054649,0.00720193581925785,"REEP1","DOWN"
"ENSG00000153563",1.03558766982111,-3.69246654192423,1.19370262605722,-3.09328844665476,0.00197951630946715,0.00621327592556907,"CD8A","DOWN"
"ENSG00000163121",119.784746343967,5.40914385997174,0.738360964792994,7.32588004769218,2.37336012041672e-13,2.08141582241855e-12,"NEURL3","UP"
"ENSG00000196843",537.454472741053,1.18439290500046,0.0614467119939266,19.275122566648,8.68943059698277e-83,5.47534583454967e-81,"ARID5A","UP"
"ENSG00000144218",104.541739442285,1.48707031004138,0.141362075781018,10.519584562022,7.01823461996892e-26,1.14701312732056e-24,"AFF3","UP"
"ENSG00000175874",107.361719401875,-2.1125987021529,0.124545797135891,-16.9624246721699,1.55781278066907e-64,6.91719638373667e-63,"CREG2","DOWN"
"ENSG00000115602",3820.35610433452,1.04003160473926,0.0461827682413096,22.5199061109761,2.6492898257462e-112,2.37694719263039e-110,"IL1RL1","UP"
"ENSG00000144057",8.87991555260325,3.95081044699774,0.88062258535456,4.48638328462476,7.24423720036225e-06,3.26319957525408e-05,"ST6GAL2","UP"
"ENSG00000214184",7.38636214048369,1.27631405566863,0.496937268206084,2.56836051012244,0.0102180826975349,0.0276669944078062,"GCC2-AS1","UP"
"ENSG00000115008",79.8782752484294,1.26734073734246,0.160656995002521,7.8884877519499,3.05870239792943e-15,2.97704596784185e-14,"IL1A","UP"
"ENSG00000125538",5.65217168719454,4.02599538407673,0.946155739146276,4.25510855930486,2.08947612282243e-05,8.91308128150548e-05,"IL1B","UP"
"ENSG00000080293",2.30150369654166,-2.30804501922374,0.946280182249441,-2.43907149543932,0.014725054641815,0.0383417701302818,"SCTR","DOWN"
"ENSG00000163083",24.2948161043986,-1.95684023048871,0.27964078147774,-6.99769261174259,2.60212201877136e-12,2.11526712353666e-11,"INHBB","DOWN"
"ENSG00000144230",3.36312974975693,-1.62597174733112,0.66513871497045,-2.44456037625679,0.0145028803882598,0.0378400907401676,"GPR17","DOWN"
"ENSG00000213222",148.090474380369,1.08805435334087,0.0928629544394984,11.7167751113255,1.04577613626999e-31,2.07272830208712e-30,"TOMM40P4","UP"
"ENSG00000150551",98.7145058231816,1.30966974066251,0.115306356327872,11.3581747127494,6.75410607477917e-30,1.2650603147967e-28,"LYPD1","UP"
"ENSG00000176771",56.8755200412916,1.48296389755029,0.156962477837909,9.44788791549091,3.45736291245525e-21,4.6046075881093e-20,"NCKAP5","UP"
"ENSG00000115919",128.806960956729,2.09337418974453,0.206427042252421,10.14098815205,3.63404727082252e-24,5.5212194145277e-23,"KYNU","UP"
"ENSG00000115963",1227.09099940525,1.13483166401225,0.0409248410336852,27.7296535636675,3.06622546709615e-169,4.91542997306105e-167,"RND3","UP"
"ENSG00000123610",13.4889210123193,4.25668880580591,0.912073425351739,4.66704619111595,3.05560656241859e-06,1.44476977388528e-05,"TNFAIP6","UP"
"ENSG00000178662",11.6103809475286,-2.17452911825824,0.405270568540078,-5.36562308507036,8.06702452358405e-08,4.50274625353762e-07,"CSRNP3","DOWN"
"ENSG00000169432",257.433974349455,-1.96999971645508,0.0881230005688187,-22.355113917355,1.07676756602378e-110,9.42798653592389e-109,"SCN9A","DOWN"
"ENSG00000163072",9.22042905119196,-1.25030675624768,0.421630522607752,-2.96540854896992,0.00302281202671522,0.0091367458486684,"NOSTRIN","DOWN"
"ENSG00000138435",132.895591985893,-1.51167797532795,0.155700297381827,-9.70889587719171,2.76313954294483e-22,3.88157012340742e-21,"CHRNA1","DOWN"
"ENSG00000170166",59.7404427118076,-1.09874516445749,0.165819308840609,-6.6261593546602,3.44533231960881e-11,2.57773284942043e-10,"HOXD4","DOWN"
"ENSG00000204311",8.02302961679039,-1.72301879643001,0.505380213737095,-3.40935151316854,0.000651175158497031,0.00223011636907827,"PJVK","DOWN"
"ENSG00000115252",6.8764071801579,-2.52634707145778,0.554772139541225,-4.55384632967866,5.26738400033927e-06,2.41767381000835e-05,"PDE1A","DOWN"
"ENSG00000138448",8452.14805131363,1.31751391645687,0.0350937443326775,37.5427000313006,0,0,"ITGAV","UP"
"ENSG00000168542",19.3912434709952,-1.70191641785391,0.302406223455521,-5.62791465865526,1.82401287880727e-08,1.08092222842501e-07,"COL3A1","DOWN"
"ENSG00000138449",377.581449707521,-1.06693606381371,0.0614323309210086,-17.3676637011479,1.4501113867111e-67,6.90291014259288e-66,"SLC40A1","DOWN"
"ENSG00000276200",1.29224350968307,4.81581131837626,1.0992264229679,4.38109129998314,1.18086373939229e-05,5.18220435713178e-05,"RN7SL820P","UP"
"ENSG00000138356",29.7586170804737,1.50403183634565,0.208755428155069,7.20475558234785,5.81480580146488e-13,4.96959608324332e-12,"AOX1","UP"
"ENSG00000155760",7.77668946993889,1.16307673158472,0.413803967953251,2.8106949707068,0.00494346274173682,0.0143282869842258,"FZD7","UP"
"ENSG00000138380",65.2228151962666,-1.09110170179003,0.158830620541399,-6.86959289128786,6.43853811035497e-12,5.09336022793756e-11,"CARF","DOWN"
"ENSG00000183671",3.06026889334463,-3.13421208697779,1.00112283907364,-3.13069681826253,0.0017439209727965,0.00553676496998824,"CMKLR2","DOWN"
"ENSG00000138400",7.52319093080049,-1.30624377515321,0.449219703697999,-2.90780605659133,0.00363973989888717,0.0108391762430731,"MDH1B","DOWN"
"ENSG00000229647",1.57108451586283,2.85814701512504,1.11012287751349,2.57462220896381,0.0100349628728672,0.0272320463721994,"MYOSLID","UP"
"ENSG00000030419",11.9820695871117,-1.06139384749033,0.38168788675776,-2.78078997084848,0.00542268073558819,0.0155887770829765,"IKZF2","DOWN"
"ENSG00000229267",2.57333430878274,-1.95708728540278,0.770878050731222,-2.53877676702089,0.0111240777318039,0.0298348065824566,"SNHG31","DOWN"
"ENSG00000115461",121.20136895371,-1.63175788863926,0.249515620460424,-6.53970234660349,6.16413905292142e-11,4.52798381508736e-10,"IGFBP5","DOWN"
"ENSG00000163082",9.07719069763693,1.27437241973621,0.535932948372539,2.37785794586072,0.0174135328656577,0.044351617235639,"SGPP2","UP"
"ENSG00000135919",366.900672780922,1.24137814641636,0.074780458671558,16.6003013149277,6.9341965853017e-62,2.9128969933092e-60,"SERPINE2","UP"
"ENSG00000124019",2008.4583567432,-1.31578922831031,0.0500265206718103,-26.3018337202041,1.8272923008599e-152,2.55375812457356e-150,"FAM124B","DOWN"
"ENSG00000115009",205.682870453864,4.247416378603,0.250011554809896,16.9888803012831,9.92660461817316e-65,4.42576347413929e-63,"CCL20","UP"
"ENSG00000153823",1.56119064615541,3.67723356329102,1.1634137584762,3.16072724471415,0.0015737579157075,0.00503907623413935,"PID1","UP"
"ENSG00000187957",20.3058334738281,1.25544270237053,0.281194312289993,4.4646802851254,8.01884028845446e-06,3.58692564564801e-05,"DNER","UP"
"ENSG00000163053",10.796621831074,-1.01550860538259,0.37951817724538,-2.67578383927052,0.00745547131567096,0.0207990000798795,"SLC16A14","DOWN"
"ENSG00000206885",1.55171922209633,2.67021577265618,1.09173755313285,2.44584036245134,0.0144514971952139,0.0377286003891812,"SNORA75","UP"
"ENSG00000207280",2.08105631743867,2.8038728799635,0.99699795308736,2.81231558327765,0.00491862193016334,0.0142638727482603,"SNORD20","UP"
"ENSG00000144476",434.835493867812,1.17547132526499,0.100780573890581,11.6636696923479,1.95433901853341e-31,3.84206485861726e-30,"ACKR3","UP"
"ENSG00000235947",16.4075331676398,3.11613912161481,0.45591028821859,6.83498311431118,8.20146885832027e-12,6.42669617796779e-11,"EGOT","UP"
"ENSG00000235831",7.53180457756189,-1.24695827767425,0.510805639105645,-2.44115996811921,0.0146401681088751,0.0381526350836355,"BHLHE40-AS1","DOWN"
"ENSG00000134107",2242.94329636726,1.36208464020967,0.0372058976037192,36.6093745329641,2.02879081911367e-293,1.19545128211666e-290,"BHLHE40","UP"
"ENSG00000071282",109.823372421175,-1.28831626894573,0.123435334273981,-10.4371756800702,1.67726712944233e-25,2.700722153331e-24,"LMCD1","DOWN"
"ENSG00000180914",21.5143823529357,1.16320708909417,0.346053937828509,3.36134620051804,0.000775635395803699,0.00262176789136624,"OXTR","UP"
"ENSG00000134070",1009.46922387367,1.63069674428625,0.0606546027469488,26.8849628953886,3.29260026501545e-159,4.7856847318578e-157,"IRAK2","UP"
"ENSG00000231177",5.13748350130006,-1.56581662583093,0.475810592163987,-3.29084020326154,0.000998886376455132,0.00331320869914419,"LINC00852","DOWN"
"ENSG00000131386",123.4431096407,-3.22096948759669,0.164149011128162,-19.6222290068009,9.98763126861732e-86,6.53904915670855e-84,"GALNT15","DOWN"
"ENSG00000151789",29.1543548543497,1.06735679730263,0.255371044441961,4.17963124846446,2.91982165575649e-05,0.000122043619131141,"ZNF385D","UP"
"ENSG00000077092",199.407165719478,1.03127266404166,0.109359907497278,9.43007988615329,4.0977675709009e-21,5.4375854279234e-20,"RARB","UP"
"ENSG00000227260",8.55489137477859,-1.80109204152783,0.451145969270365,-3.99226007591451,6.54465367606911e-05,0.000261282804331915,"LINC01985","DOWN"
"ENSG00000144644",6.77390848565505,1.51659217146631,0.486567207606479,3.11692228279569,0.00182749741948485,0.00577352539336455,"GADL1","UP"
"ENSG00000183813",14.6333803805246,2.1282754566197,0.750435165583814,2.83605507074547,0.00456745694911327,0.0133538549556883,"CCR4","UP"
